,STATE,ENERGY_SOURCE,YEAR,GENERATION,TOTAL_GEN,PERCENT_GEN
1260,CO,Solar,2013,234497.46,52485262.46,0.004467872484751599
1261,CO,Solar,2014,240589.0,53536861.92,0.004493894325736005
1262,CO,Solar,2015,238182.0,52086602.0,0.004572807417922943
1263,CO,Solar,2016,522133.0,54110971.0,0.009649300139152927
1264,CO,Solar,2017,942031.0,53529683.0,0.017598292147554845
1265,CO,Solar,2018,1049919.0,55079590.0,0.01906185213070758
1266,CO,Solar,2019,1202939.0,56031917.0,0.021468817495571318
1267,CO,Total,1990,31538831.0,31538831.0,1.0
1268,CO,Total,1991,31244276.0,31244276.0,1.0
1269,CO,Total,1992,32116805.0,32116805.0,1.0
1270,CO,Total,1993,32918088.0,32918088.0,1.0
1271,CO,Total,1994,33570713.0,33570713.0,1.0
1272,CO,Total,1995,32910669.0,32910669.0,1.0
1273,CO,Total,1996,34239021.0,34239021.0,1.0
1274,CO,Total,1997,34673676.0,34673676.0,1.0
1275,CO,Total,1998,35779706.0,35779706.0,1.0
1276,CO,Total,1999,36345723.0,36345723.0,1.0
1277,CO,Total,2000,40898075.0,40898075.0,1.0
1278,CO,Total,2001,43624608.0,43624608.0,1.0
1279,CO,Total,2002,42470949.0,42470949.0,1.0
1280,CO,Total,2003,44103108.0,44103108.0,1.0
1281,CO,Total,2004,46032708.0,46032708.0,1.0
1282,CO,Total,2005,47848613.0,47848613.0,1.0
1283,CO,Total,2006,49059960.0,49059960.0,1.0
1284,CO,Total,2007,52033428.0,52033428.0,1.0
1285,CO,Total,2008,51805454.0,51805454.0,1.0
1286,CO,Total,2009,48982075.0,48982075.0,1.0
1287,CO,Total,2010,49521447.0,49521447.0,1.0
1288,CO,Total,2011,51003689.66,51003689.66,1.0
1289,CO,Total,2012,52093410.0,52093410.0,1.0
1290,CO,Total,2013,52485262.46,52485262.46,1.0
1291,CO,Total,2014,53536861.92,53536861.92,1.0
1292,CO,Total,2015,52086602.0,52086602.0,1.0
1293,CO,Total,2016,54110971.0,54110971.0,1.0
1294,CO,Total,2017,53529683.0,53529683.0,1.0
1295,CO,Total,2018,55079590.0,55079590.0,1.0
1296,CO,Total,2019,56031917.0,56031917.0,1.0
1297,CO,Wind,2000,0.0,40898075.0,0.0
1298,CO,Wind,2001,48640.0,43624608.0,0.0011149670387869159
1299,CO,Wind,2002,139006.0,42470949.0,0.0032729666577499834
1300,CO,Wind,2003,147109.0,44103108.0,0.0033355699104017796
1301,CO,Wind,2004,220141.0,46032708.0,0.00478227350865389
1302,CO,Wind,2005,776234.0,47848613.0,0.016222706392764196
1303,CO,Wind,2006,865536.0,49059960.0,0.017642411449173622
1304,CO,Wind,2007,1291516.0,52033428.0,0.024820890140084564
1305,CO,Wind,2008,3220843.0,51805454.0,0.06217189024151781
1306,CO,Wind,2009,3163836.0,48982075.0,0.06459171033485209
1307,CO,Wind,2010,3451851.0,49521447.0,0.06970416272367809
1308,CO,Wind,2011,5191833.59,51003689.66,0.10179329426184106
1309,CO,Wind,2012,5959825.0,52093410.0,0.11440650554455928
1310,CO,Wind,2013,7195855.0,52485262.46,0.1371023914662539
1311,CO,Wind,2014,7365005.0,53536861.92,0.13756885883609518
1312,CO,Wind,2015,7468691.0,52086602.0,0.14338986828129047
1313,CO,Wind,2016,9416649.0,54110971.0,0.17402476477459627
1314,CO,Wind,2017,9310288.0,53529683.0,0.17392757584609644
1315,CO,Wind,2018,9741945.0,55079590.0,0.1768703252874613
1316,CO,Wind,2019,10847984.0,56031917.0,0.19360365628754053
1317,CT,Coal,1990,2351049.0,32828399.0,0.07161631610484569
1318,CT,Coal,1991,2117781.0,24271087.0,0.0872553009265716
1319,CT,Coal,1992,2148078.0,26177208.0,0.08205909507232398
1320,CT,Coal,1993,1907826.0,29772972.0,0.06407912518777098
1321,CT,Coal,1994,2104045.0,28300659.0,0.07434614861795268
1322,CT,Coal,1995,2302980.0,28535826.0,0.08070486552588314
1323,CT,Coal,1996,2367889.0,17052878.0,0.13885568172129067
1324,CT,Coal,1997,2557934.0,14474248.0,0.17672310160776575
1325,CT,Coal,1998,1482608.0,16583774.0,0.08940112184355624
1326,CT,Coal,1999,0.0,25477085.0,0.0
1327,CT,Coal,2000,1498776.0,30215839.0,0.049602329427291425
1328,CT,Coal,2001,2352652.0,28112947.0,0.0836857124939623
1329,CT,Coal,2002,1698593.0,28899720.0,0.05877541374103278
1330,CT,Coal,2003,2619464.0,27226329.0,0.09621069370020469
1331,CT,Coal,2004,2671440.0,30390142.0,0.08790482124104586
1332,CT,Coal,2005,2697309.0,31605736.0,0.0853423884829007
1333,CT,Coal,2006,2792968.0,32478307.0,0.08599487651865598
1334,CT,Coal,2007,2319157.0,31124230.0,0.07451291164472182
1335,CT,Coal,2008,2859525.0,28190817.0,0.10143462674387904
1336,CT,Coal,2009,994940.0,29006373.0,0.034300737979202016
1337,CT,Coal,2010,1216075.0,31250258.0,0.03891407872536604
1338,CT,Coal,2011,477779.38,32894106.46,0.014524771499143498
1339,CT,Coal,2012,95875.0,34603415.0,0.002770680292682095
1340,CT,Coal,2013,680652.53,34509810.05,0.019723450491724748
1341,CT,Coal,2014,824947.89,32615054.419999998,0.025293469677430024
1342,CT,Coal,2015,600469.0,36386114.0,0.016502696605633676
1343,CT,Coal,2016,177370.0,35330508.0,0.005020307095499448
1344,CT,Coal,2017,197509.0,33302661.0,0.005930727277318771
1345,CT,Coal,2018,329701.0,38114560.0,0.008650263836182288
1346,CT,Coal,2019,53052.0,38750028.0,0.00136908288169495
1347,CT,Hydro,1990,563087.0,32828399.0,0.017152435609180942
1348,CT,Hydro,1991,425806.0,24271087.0,0.017543754838833546
1349,CT,Hydro,1992,416181.0,26177208.0,0.015898601562091726
1350,CT,Hydro,1993,407090.0,29772972.0,0.013673139517277617
1351,CT,Hydro,1994,473141.0,28300659.0,0.01671837394316507
1352,CT,Hydro,1995,358213.0,28535826.0,0.012553097289000852
1353,CT,Hydro,1996,617575.0,17052878.0,0.036215294567872945
1354,CT,Hydro,1997,438347.0,14474248.0,0.03028461305899968
1355,CT,Hydro,1998,448285.0,16583774.0,0.027031543001008095
1356,CT,Hydro,1999,421962.0,25477085.0,0.016562412850606733
1357,CT,Hydro,2000,526312.0,30215839.0,0.017418414229702507
1358,CT,Hydro,2001,286373.0,28112947.0,0.010186516554098721
1359,CT,Hydro,2002,335088.0,28899720.0,0.011594852822103466
1360,CT,Hydro,2003,564416.0,27226329.0,0.020730521547726834
1361,CT,Hydro,2004,462612.0,30390142.0,0.015222436275552776
1362,CT,Hydro,2005,478199.0,31605736.0,0.015130133340353156
1363,CT,Hydro,2006,543892.0,32478307.0,0.016746316241175997
1364,CT,Hydro,2007,363261.0,31124230.0,0.011671324880968942
1365,CT,Hydro,2008,556177.0,28190817.0,0.019729013174751196
1366,CT,Hydro,2009,509546.0,29006373.0,0.017566691292289455
1367,CT,Hydro,2010,390667.0,31250258.0,0.01250124078975604
1368,CT,Hydro,2011,567442.0,32894106.46,0.017250567383249114
1369,CT,Hydro,2012,312141.0,34603415.0,0.00902052586428247
1370,CT,Hydro,2013,401928.05,34509810.05,0.011646776653295431
1371,CT,Hydro,2014,433960.19,32615054.419999998,0.013305517887895649
1372,CT,Hydro,2015,302467.0,36386114.0,0.008312704126634683
1373,CT,Hydro,2016,224145.0,35330508.0,0.0063442337143864444
1374,CT,Hydro,2017,332187.0,33302661.0,0.00997478850113509
1375,CT,Hydro,2018,555319.0,38114560.0,0.014569733980924876
1376,CT,Hydro,2019,427917.0,38750028.0,0.011043011375372426
1377,CT,Natural Gas,1990,471836.0,32828399.0,0.01437279959951748
1378,CT,Natural Gas,1991,468941.0,24271087.0,0.01932097231574342
1379,CT,Natural Gas,1992,203183.0,26177208.0,0.0077618285341966185
1380,CT,Natural Gas,1993,47833.0,29772972.0,0.0016065913742168568
1381,CT,Natural Gas,1994,732698.0,28300659.0,0.025889785817354995
1382,CT,Natural Gas,1995,1821027.0,28535826.0,0.06381546481254827
1383,CT,Natural Gas,1996,960987.0,17052878.0,0.056353361585064994
1384,CT,Natural Gas,1997,1547453.0,14474248.0,0.10691077007938513
1385,CT,Natural Gas,1998,1205287.0,16583774.0,0.0726786918345607
1386,CT,Natural Gas,1999,2514103.0,25477085.0,0.09868095192208999
1387,CT,Natural Gas,2000,3060428.0,30215839.0,0.10128555424193252
1388,CT,Natural Gas,2001,3150656.0,28112947.0,0.11207135274718798
1389,CT,Natural Gas,2002,8017863.0,28899720.0,0.2774373938571031
1390,CT,Natural Gas,2003,4422360.0,27226329.0,0.1624295364975572
1391,CT,Natural Gas,2004,7594257.0,30390142.0,0.2498921196222117
1392,CT,Natural Gas,2005,8350493.0,31605736.0,0.2642081487993192
1393,CT,Natural Gas,2006,9834531.0,32478307.0,0.30280306790621814
1394,CT,Natural Gas,2007,9335083.0,31124230.0,0.2999297653307407
1395,CT,Natural Gas,2008,7400071.0,28190817.0,0.26249934508815403
1396,CT,Natural Gas,2009,9091719.0,29006373.0,0.31343867087415583
1397,CT,Natural Gas,2010,11024975.0,31250258.0,0.35279628731385193
1398,CT,Natural Gas,2011,14393561.31,32894106.46,0.43757264929822326
1399,CT,Natural Gas,2012,15587867.0,34603415.0,0.45047192596453267
1400,CT,Natural Gas,2013,14733630.94,34509810.05,0.4269403661930617
1401,CT,Natural Gas,2014,13688096.299999999,32615054.419999998,0.4196864467473116
1402,CT,Natural Gas,2015,16307341.0,36386114.0,0.44817484494222165
1403,CT,Natural Gas,2016,16791220.0,35330508.0,0.4752612105096253
1404,CT,Natural Gas,2017,14707244.0,33302661.0,0.4416236888697873
1405,CT,Natural Gas,2018,18675842.0,38114560.0,0.48999232839104007
1406,CT,Natural Gas,2019,20054508.0,38750028.0,0.5175353163615779
1407,CT,Nuclear,1990,19776250.0,32828399.0,0.6024128681998778
1408,CT,Nuclear,1991,12242911.0,24271087.0,0.504423679087797
1409,CT,Nuclear,1992,16770708.0,26177208.0,0.6406606846688921
1410,CT,Nuclear,1993,21801782.0,29772972.0,0.7322675747654618
1411,CT,Nuclear,1994,20159938.0,28300659.0,0.7123487124451766
1412,CT,Nuclear,1995,18748900.0,28535826.0,0.6570302187853262
1413,CT,Nuclear,1996,6225233.0,17052878.0,0.3650546846110082
1414,CT,Nuclear,1997,-124722.0,14474248.0,-0.008616820714969095
1415,CT,Nuclear,1998,3243003.0,16583774.0,0.1955527734519296
1416,CT,Nuclear,1999,12675262.0,25477085.0,0.497516179735633
1417,CT,Nuclear,2000,16365334.0,30215839.0,0.5416144162007217
1418,CT,Nuclear,2001,15427767.0,28112947.0,0.5487780060909303
1419,CT,Nuclear,2002,14918272.0,28899720.0,0.5162081847159765
1420,CT,Nuclear,2003,16078095.0,27226329.0,0.5905348091547707
1421,CT,Nuclear,2004,16539097.0,30390142.0,0.5442257229334434
1422,CT,Nuclear,2005,15562122.0,31605736.0,0.49238283835567065
1423,CT,Nuclear,2006,16589446.0,32478307.0,0.5107854297947242
1424,CT,Nuclear,2007,16386142.0,31124230.0,0.5264754180264057
1425,CT,Nuclear,2008,15432946.0,28190817.0,0.5474458579898553
1426,CT,Nuclear,2009,16657382.0,29006373.0,0.5742662827924057
1427,CT,Nuclear,2010,16750304.0,31250258.0,0.5360053027402206
1428,CT,Nuclear,2011,15927837.0,32894106.46,0.48421552412036545
1429,CT,Nuclear,2012,17077887.0,34603415.0,0.4935318378258331
1430,CT,Nuclear,2013,17079582.0,34509810.05,0.4949196177914054
1431,CT,Nuclear,2014,15840619.0,32615054.419999998,0.4856842731584196
1432,CT,Nuclear,2015,17410917.0,36386114.0,0.4785044371597363
1433,CT,Nuclear,2016,16575492.0,35330508.0,0.4691552128262634
1434,CT,Nuclear,2017,16499621.0,33302661.0,0.4954445231869009
1435,CT,Nuclear,2018,16881492.0,38114560.0,0.4429145187560869
1436,CT,Nuclear,2019,16733398.0,38750028.0,0.4318293137749475
1437,CT,Oil,1990,8632571.0,32828399.0,0.2629604629820662
1438,CT,Oil,1991,7891918.0,24271087.0,0.32515717157620505
1439,CT,Oil,1992,5298971.0,26177208.0,0.20242689747508597
1440,CT,Oil,1993,4217071.0,29772972.0,0.14164091512261523
1441,CT,Oil,1994,3357943.0,28300659.0,0.11865246671464434
1442,CT,Oil,1995,3401202.0,28535826.0,0.11919059220504077
1443,CT,Oil,1996,5259242.0,17052878.0,0.3084078828218908
1444,CT,Oil,1997,8435078.0,14474248.0,0.5827645070058216
1445,CT,Oil,1998,8609604.0,16583774.0,0.5191583049793129
1446,CT,Oil,1999,8203722.0,25477085.0,0.32200394982393
1447,CT,Oil,2000,6616222.0,30215839.0,0.21896535787075116
1448,CT,Oil,2001,5115938.0,28112947.0,0.18197800465386998
1449,CT,Oil,2002,2305602.0,28899720.0,0.07977938886605129
1450,CT,Oil,2003,1976070.0,27226329.0,0.07257937711690768
1451,CT,Oil,2004,1605985.0,30390142.0,0.05284559052076822
1452,CT,Oil,2005,3034769.0,31605736.0,0.09601956429680993
1453,CT,Oil,2006,1226178.0,32478307.0,0.037753753605445015
1454,CT,Oil,2007,1291643.0,31124230.0,0.04149959693781983
1455,CT,Oil,2008,505121.0,28190817.0,0.01791792696181881
1456,CT,Oil,2009,288438.0,29006373.0,0.009943952661713341
1457,CT,Oil,2010,401671.0,31250258.0,0.012853365882611273
1458,CT,Oil,2011,158256.97999999998,32894106.46,0.004811104390157068
1459,CT,Oil,2012,103916.0,34603415.0,0.003003056201244877
1460,CT,Oil,2013,300831.56999999995,34509810.05,0.008717276900804037
1461,CT,Oil,2014,486185.61,32615054.419999998,0.014906785183895457
1462,CT,Oil,2015,414185.0,36386114.0,0.011383051237623232
1463,CT,Oil,2016,85966.0,35330508.0,0.0024331945637464368
1464,CT,Oil,2017,173292.0,33302661.0,0.005203548148900173
1465,CT,Oil,2018,331612.0,38114560.0,0.008700402156026464
1466,CT,Oil,2019,5710.0,38750028.0,0.00014735473223399993
1467,CT,Other,1990,1033606.0,32828399.0,0.03148511750451187
1468,CT,Other,1991,1123730.0,24271087.0,0.046299121254849446
1469,CT,Other,1992,1340087.0,26177208.0,0.0511928926874096
1470,CT,Other,1993,1391370.0,29772972.0,0.04673265403265754
1471,CT,Other,1994,1472894.0,28300659.0,0.05204451246170628
1472,CT,Other,1995,1903504.0,28535826.0,0.06670576138220075
1473,CT,Other,1996,1621952.0,17052878.0,0.09511309469287237
1474,CT,Other,1997,1620158.0,14474248.0,0.1119338289629969
1475,CT,Other,1998,1594987.0,16583774.0,0.09617756488963249
1476,CT,Other,1999,1662036.0,25477085.0,0.06523650566774025
1477,CT,Other,2000,2148767.0,30215839.0,0.07111392802960063
1478,CT,Other,2001,1779561.0,28112947.0,0.06330040745995075
1479,CT,Other,2002,1624301.0,28899720.0,0.05620473139532148
1480,CT,Other,2003,1565924.0,27226329.0,0.05751506198283287
1481,CT,Other,2004,1516751.0,30390142.0,0.04990930940697809
1482,CT,Other,2005,1482844.0,31605736.0,0.046916926724946385
1483,CT,Other,2006,1491292.0,32478307.0,0.04591655593378066
1484,CT,Other,2007,1428947.0,31124230.0,0.045911079567269614
1485,CT,Other,2008,1436977.0,28190817.0,0.05097323004154154
1486,CT,Other,2009,1464349.0,29006373.0,0.0504836988754161
1487,CT,Other,2010,1466566.0,31250258.0,0.04692972454819413
1488,CT,Other,2011,1369229.7899999998,32894106.46,0.04162538330886158
1489,CT,Other,2012,1425728.0,34603415.0,0.04120194495254298
1490,CT,Other,2013,1313184.97,34509810.05,0.03805251225948142
1491,CT,Other,2014,1329539.21,32615054.419999998,0.040764586588722916
1492,CT,Other,2015,1333296.0,36386114.0,0.03664298968557071
1493,CT,Other,2016,1439055.0,35330508.0,0.04073122865937846
1494,CT,Other,2017,1341071.0,33302661.0,0.04026918449549722
1495,CT,Other,2018,1223774.0,38114560.0,0.03210778243275011
1496,CT,Other,2019,1329711.0,38750028.0,0.03431509778521966
1497,CT,Solar,2013,0.0,34509810.05,0.0
1498,CT,Solar,2014,11706.23,32615054.419999998,0.0003589210629316497
1499,CT,Solar,2015,17439.0,36386114.0,0.00047927624257979295
1500,CT,Solar,2016,24518.0,35330508.0,0.0006939611510822318
1501,CT,Solar,2017,39031.0,33302661.0,0.0011720084470126877
1502,CT,Solar,2018,104525.0,38114560.0,0.002742390309634953
1503,CT,Solar,2019,133516.0,38750028.0,0.0034455717038449625
1504,CT,Total,1990,32828399.0,32828399.0,1.0
1505,CT,Total,1991,24271087.0,24271087.0,1.0
1506,CT,Total,1992,26177208.0,26177208.0,1.0
1507,CT,Total,1993,29772972.0,29772972.0,1.0
1508,CT,Total,1994,28300659.0,28300659.0,1.0
1509,CT,Total,1995,28535826.0,28535826.0,1.0
1510,CT,Total,1996,17052878.0,17052878.0,1.0
1511,CT,Total,1997,14474248.0,14474248.0,1.0
1512,CT,Total,1998,16583774.0,16583774.0,1.0
1513,CT,Total,1999,25477085.0,25477085.0,1.0
1514,CT,Total,2000,30215839.0,30215839.0,1.0
1515,CT,Total,2001,28112947.0,28112947.0,1.0
1516,CT,Total,2002,28899720.0,28899720.0,1.0
1517,CT,Total,2003,27226329.0,27226329.0,1.0
1518,CT,Total,2004,30390142.0,30390142.0,1.0
1519,CT,Total,2005,31605736.0,31605736.0,1.0
1520,CT,Total,2006,32478307.0,32478307.0,1.0
1521,CT,Total,2007,31124230.0,31124230.0,1.0
1522,CT,Total,2008,28190817.0,28190817.0,1.0
1523,CT,Total,2009,29006373.0,29006373.0,1.0
1524,CT,Total,2010,31250258.0,31250258.0,1.0
1525,CT,Total,2011,32894106.46,32894106.46,1.0
1526,CT,Total,2012,34603415.0,34603415.0,1.0
1527,CT,Total,2013,34509810.05,34509810.05,1.0
1528,CT,Total,2014,32615054.419999998,32615054.419999998,1.0
1529,CT,Total,2015,36386114.0,36386114.0,1.0
1530,CT,Total,2016,35330508.0,35330508.0,1.0
1531,CT,Total,2017,33302661.0,33302661.0,1.0
1532,CT,Total,2018,38114560.0,38114560.0,1.0
1533,CT,Total,2019,38750028.0,38750028.0,1.0
1534,CT,Wind,2016,12742.0,35330508.0,0.00036065148001834563
1535,CT,Wind,2017,12706.0,33302661.0,0.0003815310734478545
1536,CT,Wind,2018,12295.0,38114560.0,0.0003225801373543339
1537,CT,Wind,2019,12215.0,38750028.0,0.0003152255786757109
1538,DC,Natural Gas,2011,71198.96,200873.96000000002,0.3544459421221148
1539,DC,Oil,1990,361043.0,361043.0,1.0
1540,DC,Oil,1991,179814.0,179814.0,1.0
1541,DC,Oil,1992,73991.0,73991.0,1.0
1542,DC,Oil,1993,188452.0,188452.0,1.0
1543,DC,Oil,1994,274252.0,274252.0,1.0
1544,DC,Oil,1995,188862.0,188862.0,1.0
1545,DC,Oil,1996,109809.0,109809.0,1.0
1546,DC,Oil,1997,70661.0,70661.0,1.0
1547,DC,Oil,1998,243975.0,243975.0,1.0
1548,DC,Oil,1999,230003.0,230003.0,1.0
1549,DC,Oil,2000,144374.0,144374.0,1.0
1550,DC,Oil,2001,123239.0,123239.0,1.0
1551,DC,Oil,2002,261980.0,261980.0,1.0
1552,DC,Oil,2003,74144.0,74144.0,1.0
1553,DC,Oil,2004,36487.0,36487.0,1.0
1554,DC,Oil,2005,226042.0,226042.0,1.0
1555,DC,Oil,2006,81467.0,81467.0,1.0
1556,DC,Oil,2007,75251.0,75251.0,1.0
1557,DC,Oil,2008,72316.0,72316.0,1.0
1558,DC,Oil,2009,35499.0,35499.0,1.0
1559,DC,Oil,2010,199858.0,199858.0,1.0
1560,DC,Oil,2011,129675.0,200873.96000000002,0.6455540578778851
1561,DC,Oil,2012,9399.0,9399.0,1.0
1562,DC,Solar,2019,8829.0,8829.0,1.0
1563,DC,Total,1990,361043.0,361043.0,1.0
1564,DC,Total,1991,179814.0,179814.0,1.0
1565,DC,Total,1992,73991.0,73991.0,1.0
1566,DC,Total,1993,188452.0,188452.0,1.0
1567,DC,Total,1994,274252.0,274252.0,1.0
1568,DC,Total,1995,188862.0,188862.0,1.0
1569,DC,Total,1996,109809.0,109809.0,1.0
1570,DC,Total,1997,70661.0,70661.0,1.0
1571,DC,Total,1998,243975.0,243975.0,1.0
1572,DC,Total,1999,230003.0,230003.0,1.0
1573,DC,Total,2000,144374.0,144374.0,1.0
1574,DC,Total,2001,123239.0,123239.0,1.0
1575,DC,Total,2002,261980.0,261980.0,1.0
1576,DC,Total,2003,74144.0,74144.0,1.0
1577,DC,Total,2004,36487.0,36487.0,1.0
1578,DC,Total,2005,226042.0,226042.0,1.0
1579,DC,Total,2006,81467.0,81467.0,1.0
1580,DC,Total,2007,75251.0,75251.0,1.0
1581,DC,Total,2008,72316.0,72316.0,1.0
1582,DC,Total,2009,35499.0,35499.0,1.0
1583,DC,Total,2010,199858.0,199858.0,1.0
1584,DC,Total,2011,200873.96000000002,200873.96000000002,1.0
1585,DC,Total,2012,9399.0,9399.0,1.0
1586,DC,Total,2019,8829.0,8829.0,1.0
1587,DE,Coal,1990,4904473.0,7099663.0,0.690803633918962
1588,DE,Coal,1991,4598301.0,7603723.0,0.6047433605879646
1589,DE,Coal,1992,3813594.0,6267492.0,0.6084720969727604
1590,DE,Coal,1993,5185396.0,8306462.0,0.6242604853907716
1591,DE,Coal,1994,4754309.0,8501043.0,0.5592618458699715
1592,DE,Coal,1995,4226615.0,8324101.0,0.5077563330862996
1593,DE,Coal,1996,4225125.0,8121853.0,0.5202168766167031
1594,DE,Coal,1997,3925643.0,6578599.0,0.5967293340116946
1595,DE,Coal,1998,3811669.0,6317738.0,0.6033281215523657
1596,DE,Coal,1999,2762460.0,6239372.0,0.4427464815369239
1597,DE,Coal,2000,4034762.0,5539416.0,0.7283731714678948
1598,DE,Coal,2001,3287891.0,6300625.0,0.5218356909036802
1599,DE,Coal,2002,3382142.0,5442452.0,0.6214371757435803
1600,DE,Coal,2003,3898182.0,6683855.0,0.5832236037436479
1601,DE,Coal,2004,4521823.0,6889670.0,0.656319243156784
1602,DE,Coal,2005,4606010.0,7103726.0,0.6483935331965225
1603,DE,Coal,2006,4778382.0,6041389.0,0.7909409574520032
1604,DE,Coal,2007,5413466.0,7330908.0,0.7384441327049801
1605,DE,Coal,2008,3823867.0,5245625.0,0.7289630882878589
1606,DE,Coal,2009,2316795.0,3707348.0,0.6249197539588947
1607,DE,Coal,2010,2271711.0,4869332.0,0.46653442402366485
1608,DE,Coal,2011,1391798.88,5438057.8,0.25593675742100425
1609,DE,Coal,2012,1392477.0,6715558.0,0.2073509006995398
1610,DE,Coal,2013,1544720.51,6293283.0,0.2454554339920833
1611,DE,Coal,2014,865384.24,6615446.14,0.13081268015583905
1612,DE,Coal,2015,598588.0,6323453.0,0.09466157177099284
1613,DE,Coal,2016,479350.0,7200474.0,0.06657200623181196
1614,DE,Coal,2017,358797.0,6255926.0,0.05735314004673329
1615,DE,Coal,2018,273388.0,5068079.0,0.05394312124968849
1616,DE,Coal,2019,119120.0,3817584.0,0.031202980733364347
1617,DE,Natural Gas,1990,759004.0,7099663.0,0.1069070461513455
1618,DE,Natural Gas,1991,1106221.0,7603723.0,0.14548412665742821
1619,DE,Natural Gas,1992,623960.0,6267492.0,0.09955497350455333
1620,DE,Natural Gas,1993,1026683.0,8306462.0,0.12360051728401333
1621,DE,Natural Gas,1994,2127075.0,8501043.0,0.250213414989196
1622,DE,Natural Gas,1995,3180421.0,8324101.0,0.3820738119347663
1623,DE,Natural Gas,1996,2708434.0,8121853.0,0.33347488559568855
